"var","time","Min.","2.5%","Median","Mean","97.5%","Max."
"Clinsub_clin",10.1666666666667,0.374553273363001,0.429114876317427,0.495321848952077,0.495625342279154,0.568174328460924,0.614477301972178
"Clinsub_clin",10.25,0.3748883982492,0.429409278227997,0.495721083075187,0.496039714432678,0.568603199710298,0.614895466916919
"Clinsub_clin",10.3333333333333,0.37521633662016,0.429696735542168,0.49612478063053,0.496445700446769,0.569022913456038,0.615304897025861
"Clinsub_clin",10.4166666666667,0.375537242585543,0.429977412074802,0.496547257414719,0.496843471696814,0.569433665234417,0.61570577475685
"Clinsub_clin",10.5,0.375851266950193,0.430251467776499,0.496876070271888,0.497233196021972,0.569835646406432,0.616098278756346
"Clinsub_clin",10.5833333333333,0.376158557285322,0.430519058825149,0.4972596644444,0.497615037799169,0.570230223034413,0.616482583939403
"Clinsub_clin",10.6666666666667,0.376459257997568,0.43078480982282,0.497541603667392,0.49798915801493,0.570617451148999,0.616858861567305
"Clinsub_clin",10.75,0.376753510396612,0.431059794079341,0.497885561617974,0.498355714335728,0.570996444836438,0.617227279323617
"Clinsub_clin",10.8333333333333,0.377041452761899,0.431329367959445,0.498276152797492,0.49871486117743,0.571367379296151,0.617588001389271
"Clinsub_clin",10.9166666666667,0.37732322040757,0.431658466494868,0.498666114083094,0.499066749772921,0.571852980169011,0.617941188515685
"Clinsub_clin",11,0.377598945746015,0.431996637523459,0.498989594495762,0.499411528238307,0.572334481880856,0.618286998096356
"Clinsub_clin",11.0833333333333,0.377868758350368,0.432328308193637,0.499325643472931,0.499749341638052,0.572715159054548,0.618625584237318
"Clinsub_clin",11.1666666666667,0.37813278501515,0.432655106990719,0.499628547183259,0.500080332048213,0.572957365052904,0.618957097825538
"Clinsub_clin",11.25,0.378391149815635,0.432975350658632,0.49989553684118,0.500404638618366,0.573193817893591,0.619281686595908
"Clinsub_clin",11.3333333333333,0.378643974166435,0.433289170684188,0.500170247661414,0.500722397632751,0.573424654232215,0.619599495197402
"Clinsub_clin",11.4166666666667,0.378891376878514,0.433596695916756,0.500446427925709,0.501033742569797,0.573729387635419,0.619910665257491
"Clinsub_clin",11.5,0.379133474214985,0.433898052621128,0.500779163283576,0.501338804160415,0.574039644096532,0.620215335445213
"Clinsub_clin",11.5833333333333,0.379370379945989,0.434193364529598,0.501084045022386,0.501637710445346,0.574345055189509,0.620513641533253
"Clinsub_clin",11.6666666666667,0.37960220540194,0.434482752892546,0.5013165679946,0.501930586830833,0.574640424157251,0.62080571645819
"Clinsub_clin",11.75,0.379829059525647,0.43476633652805,0.501590266487843,0.502217556143152,0.574931227648294,0.621091690379532
"Clinsub_clin",11.8333333333333,0.380051048923758,0.43504423187089,0.501898539352449,0.502498738682442,0.575215821737708,0.621371690737987
"Clinsub_clin",11.9166666666667,0.380268277916819,0.435316553020329,0.502176705592222,0.50277425227513,0.575494339012125,0.621645842312222
"Clinsub_clin",12,0.380480848588267,0.435583411786926,0.502383725315028,0.503044212325251,0.575766909227073,0.621914267274429
"Clinsub_clin",12.0833333333333,0.380688860832614,0.435844917738647,0.502605611220786,0.503308731864955,0.576033659367692,0.622177085245013
"Clinsub_clin",12.1666666666667,0.380892412402196,0.436080765995818,0.502813137774416,0.503567921603528,0.576294713707657,0.622434413345679
"Clinsub_clin",12.25,0.381091598952946,0.436243013880175,0.503010705003414,0.503821889975414,0.576550193866856,0.622686366251435
"Clinsub_clin",12.3333333333333,0.381286514089557,0.436401062393589,0.503196948131104,0.504070743187623,0.576800218868324,0.622933056241939
"Clinsub_clin",12.4166666666667,0.381477249409435,0.436553570042737,0.503472294358763,0.5043145852659,0.57704602989585,0.623174593251497
"Clinsub_clin",12.5,0.381663894545722,0.436702499831688,0.503616529481693,0.504553518099919,0.57729749730612,0.623411084918025
"Clinsub_clin",12.5833333333333,0.381846537209599,0.436847935697876,0.503916559536321,0.504787641487769,0.577626294192032,0.623642636631225
"Clinsub_clin",12.6666666666667,0.382025263231338,0.436989959609537,0.50411097239874,0.505017053179131,0.577950866747013,0.623869351579362
"Clinsub_clin",12.75,0.382200156600485,0.437128651611737,0.504274588227884,0.50524184891757,0.578269765745283,0.624091330795074
"Clinsub_clin",12.8333333333333,0.382371299505521,0.437264089871704,0.504543686574699,0.505462122482295,0.578583090361086,0.624308673200617
"Clinsub_clin",12.9166666666667,0.382538772372455,0.43739635072285,0.504785159283714,0.50567796572882,0.578879904913642,0.62452147565191
"Clinsub_clin",13,0.382702653902595,0.437525508707763,0.505008266829502,0.505889468628784,0.57909353543806,0.624729832981672
"Clinsub_clin",13.0833333333333,0.382863021109694,0.437651636620406,0.505183797018368,0.506096719309125,0.579294922116629,0.624933838041871
"Clinsub_clin",13.1666666666667,0.383019949355995,0.437774805546976,0.505405449506737,0.506299804090121,0.579429821922711,0.625133581744931
"Clinsub_clin",13.25,0.383173512387518,0.437895084905819,0.505638538163383,0.506498807522642,0.579621836474839,0.625329153104097
"Clinsub_clin",13.3333333333333,0.383323782368873,0.438012542486741,0.505863627515966,0.50669381242494,0.579855122819308,0.625520639273292
"Clinsub_clin",13.4166666666667,0.383470829917157,0.438144925850832,0.50607151503445,0.506884899918473,0.580145821006686,0.625708125585927
"Clinsub_clin",13.5,0.383614724135111,0.438364250595289,0.506277350865386,0.507072149462975,0.580439890606417,0.625891695592904
"Clinsub_clin",13.5833333333333,0.383755532643741,0.43857950219317,0.506453887584981,0.50725563889098,0.580728926165242,0.626071431100014
"Clinsub_clin",13.6666666666667,0.383893321613964,0.438790756288179,0.506604253744617,0.507435444441329,0.581013013858627,0.626247412204242
"Clinsub_clin",13.75,0.384028155797588,0.438995721783968,0.506743893973282,0.507611640791997,0.581292238386745,0.626419717329333
"Clinsub_clin",13.8333333333333,0.38416009855789,0.439199885430887,0.506901183938962,0.507784301092503,0.581566682999842,0.626588423260905
"Clinsub_clin",13.9166666666667,0.384289211899364,0.439400262141406,0.507065110482499,0.507953496995474,0.581836429523044,0.626753605180639
"Clinsub_clin",14,0.384415556496848,0.439596922161248,0.5072270091164,0.508119298687551,0.582101558380735,0.626915336699769
"Clinsub_clin",14.0833333333333,0.384539191724158,0.43978961485811,0.50738560848525,0.508281774919804,0.582362148620642,0.62707368989202
"Clinsub_clin",14.1666666666667,0.384660175681874,0.439978395582536,0.507521095586207,0.508440993037261,0.582618277937309,0.627228735325607
"Clinsub_clin",14.25,0.38477856522455,0.440163670402694,0.507637260724409,0.50859701900783,0.582870022695173,0.627380542094557
"Clinsub_clin",14.3333333333333,0.38489441598755,0.440345504427781,0.507752928002413,0.508749917450867,0.583008722184351,0.627529177849652
"Clinsub_clin",14.4166666666667,0.385007782413181,0.44052396155783,0.507903326061658,0.508899751664981,0.583137262610096,0.627674708828552
"Clinsub_clin",14.5,0.385118717776258,0.440699104506155,0.508030892373176,0.509046583655278,0.583263076858768,0.627817199885296
"Clinsub_clin",14.5833333333333,0.38522727420925,0.440870994821485,0.508137204647112,0.509190474160162,0.583386222749139,0.627956714519329
"Clinsub_clin",14.6666666666667,0.385333502726678,0.441039692909506,0.508256287228273,0.509331482677359,0.583511172369944,0.628093314903683
"Clinsub_clin",14.75,0.385437453249002,0.44116756285308,0.508419020235048,0.509469667489408,0.583629606769326,0.628227061912585
"Clinsub_clin",14.8333333333333,0.385539174626189,0.441244566883154,0.508536277233396,0.509605085688835,0.583783021970604,0.628358015148712
"Clinsub_clin",14.9166666666667,0.385638714660655,0.441319724302924,0.508695246901599,0.509737793202665,0.5839360647969,0.62848623296973
"Clinsub_clin",15,0.385736120129714,0.441393079395354,0.508809027038856,0.509867844816433,0.584086109619765,0.628611772514289
"Clinsub_clin",15.0833333333333,0.385831436807658,0.441464675381569,0.508889893839465,0.509995294197804,0.584233215180235,0.628734689727593
"Clinsub_clin",15.1666666666667,0.385924709487177,0.44153455444622,0.509016719014399,0.510120193919514,0.584377439068145,0.628855039386233
"Clinsub_clin",15.25,0.386015982000333,0.441635715579914,0.50914835567171,0.51024259548184,0.584518837744614,0.628972875122506
"Clinsub_clin",15.3333333333333,0.386105297239256,0.441837522429893,0.509269641277367,0.510362549334786,0.584657723033804,0.629088249448428
"Clinsub_clin",15.4166666666667,0.386192697176286,0.442035992526764,0.509391805061328,0.510480104899699,0.584794344578748,0.629201213779123
"Clinsub_clin",15.5,0.386278222883685,0.44223118104168,0.509508222038872,0.510595310590426,0.584928295326,0.629311818455712
"Clinsub_clin",15.5833333333333,0.386361914553021,0.442423142233632,0.509603357818566,0.51070821383414,0.585059627486701,0.629420112767855
"Clinsub_clin",15.6666666666667,0.38644381151398,0.442611883221367,0.509768023504588,0.510818861091566,0.585188392251321,0.629526144975622
"Clinsub_clin",15.75,0.386523952252782,0.442795459378533,0.509860039900931,0.510927297876789,0.585314639809536,0.629629962330918
"Clinsub_clin",15.8333333333333,0.386602374430346,0.442975990532811,0.509987880255091,0.511033568776814,0.585438419369888,0.629731611098645
"Clinsub_clin",15.9166666666667,0.386679114899986,0.443153527228299,0.510139672553672,0.511137717470621,0.585559779178944,0.629831136577302
"Clinsub_clin",16,0.386754209724709,0.443255114166703,0.510251796759259,0.51123978674782,0.585678766540095,0.629928583119158
"Clinsub_clin",16.0833333333333,0.38682769419424,0.443325947972465,0.510358252483266,0.511339818527017,0.585795427832076,0.630023994150107
"Clinsub_clin",16.1666666666667,0.386899602841542,0.443382785070847,0.510463549725851,0.511437853873641,0.585909808526964,0.630117412188935
"Clinsub_clin",16.25,0.386969969458977,0.443433440159361,0.510545898936764,0.511533933017411,0.586034378379773,0.630208878866206
"Clinsub_clin",16.3333333333333,0.387038827114269,0.443482895326898,0.510655565179589,0.511628095369588,0.586161364884492,0.630298434942897
"Clinsub_clin",16.4166666666667,0.387106208166025,0.4435311790239,0.510739716562829,0.51172037953977,0.58628599412194,0.63038612032855
"Clinsub_clin",16.5,0.387172144278939,0.443578319025684,0.510813421403518,0.511810823352348,0.586408309850357,0.630471974099047
"Clinsub_clin",16.5833333333333,0.387236666438734,0.443624311934294,0.510923030915921,0.511899463862698,0.586534636463422,0.6305560345141
"Clinsub_clin",16.6666666666667,0.387299804966662,0.443668309200905,0.511036596990545,0.511986337372902,0.586646171766923,0.63063833903423
"Clinsub_clin",16.75,0.387361589533704,0.443711257367383,0.511148031712564,0.512071479447153,0.586712218231207,0.630718924337402
"Clinsub_clin",16.8333333333333,0.387422049174579,0.443753181449159,0.511221619649171,0.512154924926968,0.586764304647281,0.630797826335445
"Clinsub_clin",16.9166666666667,0.387481212301376,0.443794105865178,0.511343793780604,0.512236707946001,0.58681589517507,0.630875080190044
"Clinsub_clin",17,0.387539106716901,0.443834054452118,0.511447634234454,0.512316861944556,0.586903774649532,0.630950720328401
"Clinsub_clin",17.0833333333333,0.387595759627796,0.443873050478329,0.511540350119873,0.512395419683863,0.587029625738497,0.631024780458646
"Clinsub_clin",17.1666666666667,0.387651197657276,0.443911116657336,0.51165673943495,0.512472413259955,0.587119879251521,0.631097293584792
"Clinsub_clin",17.25,0.387705446857589,0.443948275161013,0.511729219932405,0.512547874117241,0.58720836840982,0.631168292021393
"Clinsub_clin",17.3333333333333,0.387758532722323,0.444001568054135,0.511814399104981,0.512621833061934,0.587295127704533,0.63123780740801
"Clinsub_clin",17.4166666666667,0.387810480198375,0.444087954198896,0.511920481207775,0.512694320275115,0.587380190952538,0.631305870723305
"Clinsub_clin",17.5,0.387861313697664,0.444172702277681,0.511997162916389,0.51276536532553,0.587463591309624,0.631372512298831
"Clinsub_clin",17.5833333333333,0.387911057108658,0.444255843351749,0.512085830219602,0.512834997182191,0.58754536128347,0.631437761832616
"Clinsub_clin",17.6666666666667,0.387959733807551,0.44433740789337,0.512149028415591,0.512903244226605,0.587625532746263,0.631501648402334
"Clinsub_clin",17.75,0.388007366669211,0.444417425796953,0.51218823608804,0.512970134264763,0.587704136947079,0.631564200478226
"Clinsub_clin",17.8333333333333,0.388053978077976,0.444495898584022,0.51224628000265,0.513035694538971,0.587769043742429,0.631625445935837
"Clinsub_clin",17.9166666666667,0.38809958993817,0.444557053044336,0.512302035893604,0.513099951739382,0.587810590924143,0.631685412068439
"Clinsub_clin",18,0.388144223684388,0.444587121595649,0.512358323738577,0.513162932015286,0.587851203280038,0.63174412559918
"Clinsub_clin",18.0833333333333,0.388187900291613,0.444632837277673,0.512413445959007,0.513224660986224,0.587908780467274,0.631801612693045
"Clinsub_clin",18.1666666666667,0.388230640285033,0.444702375812608,0.512458822242339,0.51328516375278,0.587988070513041,0.631857898968473
"Clinsub_clin",18.25,0.388272463749652,0.444771074989804,0.51250190772557,0.513344464907154,0.588065871191265,0.631913009508728
"Clinsub_clin",18.3333333333333,0.38831339033977,0.444838454640912,0.512544048942171,0.513402588543607,0.588099927131978,0.63196696887313
"Clinsub_clin",18.4166666666667,0.388353439288218,0.444904540111227,0.512585266587107,0.513459558268629,0.588127171441052,0.632019801107994
"Clinsub_clin",18.5,0.388392629415384,0.444973179421914,0.512625580901772,0.513515397210905,0.588190048596322,0.632071529757335
"Clinsub_clin",18.5833333333333,0.388430979138102,0.445041328135448,0.512665011683969,0.513570128031122,0.588258465497848,0.632122177873412
"Clinsub_clin",18.6666666666667,0.388468506478269,0.445094713426478,0.512710440571881,0.513623772931488,0.588325558237379,0.632171768026954
"Clinsub_clin",18.75,0.388505229071281,0.4451549589677,0.512792868589401,0.513676353665063,0.588391352443745,0.632220322317182
"Clinsub_clin",18.8333333333333,0.388541164174361,0.445214043580888,0.512865213517448,0.513727891544978,0.588455873249734,0.632267862381707
"Clinsub_clin",18.9166666666667,0.388576328674667,0.44527198964702,0.512891879270965,0.513778407453408,0.588519145301683,0.632314409406161
"Clinsub_clin",19,0.388610739097216,0.445328819115372,0.512917916332934,0.513827921850363,0.588581192768888,0.632359984133638
"Clinsub_clin",19.0833333333333,0.388644411612689,0.44538455351188,0.512943339525872,0.513876454782344,0.58864203935288,0.632404606873973
"Clinsub_clin",19.1666666666667,0.388677362044996,0.445439213947285,0.512968163322829,0.513924025890745,0.588701635700831,0.632448297512757
"Clinsub_clin",19.25,0.388709605878686,0.445492821125109,0.512992401855594,0.51397065442009,0.588759978000732,0.63249107552017
"Clinsub_clin",19.3333333333333,0.388741158266258,0.445545395349557,0.513016068922783,0.514016359226163,0.58881718997798,0.632532959959692
"Clinsub_clin",19.4166666666667,0.388772034035278,0.445596956533216,0.513039177997685,0.514061158783932,0.58887329353146,0.632573969496601
"Clinsub_clin",19.5,0.388802247695341,0.445647524204607,0.513069177172261,0.514105071195309,0.588927872032513,0.632614122406275
"Clinsub_clin",19.5833333333333,0.388831813444918,0.445697117515633,0.513099367678264,0.514148114196785,0.588981354659279,0.632653436582383
"Clinsub_clin",19.6666666666667,0.388860745178006,0.445719280899925,0.513163973753114,0.514190305166853,0.589033799685348,0.632691929544818
"Clinsub_clin",19.75,0.388889056490627,0.445739898144419,0.513192334187335,0.514231661133271,0.589085227244248,0.632729618447479
"Clinsub_clin",19.8333333333333,0.388916760687253,0.445760035154737,0.513218500571005,0.514272198780244,0.589135657078772,0.632766520085954
"Clinsub_clin",19.9166666666667,0.388943870787049,0.445779703116965,0.5132430318884,0.514311934455417,0.589185270770793,0.632802650904994
"Clinsub_clin",20,0.388970399529993,0.445798912956626,0.513283690094502,0.514350884176722,0.589234265623932,0.632838027005842
"Subclin_sub",0,0,0,0,0,0,0
"Subclin_sub",0.0833333333333333,0.0323471723656506,0.0383158482764966,0.0464739491927431,0.046940746083527,0.0581124595356474,0.068074200193075
"Subclin_sub",0.166666666666667,0.0628763477707573,0.07424653651846,0.0895624368193778,0.0904171689164335,0.111330896160798,0.129520736768373
"Subclin_sub",0.2,0.0746020626824004,0.0879845424025136,0.105915667744012,0.10689609438006,0.13133984000413,0.15239032260517
"Subclin_sub",0.25,0.0916897019343154,0.107940539876478,0.12950005904898,0.13068686678617,0.160062555960934,0.184984864159102
"Subclin_sub",0.333333333333333,0.118883668325597,0.139535596237739,0.166551290831323,0.167988139292835,0.204682004322257,0.235049022119531
"Subclin_sub",0.416666666666667,0.144549260639828,0.169020609634145,0.200929568979591,0.202541443118415,0.245547422448249,0.280238945756335
"Subclin_sub",0.5,0.168772377212812,0.196663959727205,0.232899006091173,0.234550737435706,0.282446514477394,0.321029182846387
"Subclin_sub",0.583333333333333,0.191634089724371,0.222570227313817,0.262397469936343,0.264204732938161,0.316311359595242,0.35784809710433
"Subclin_sub",0.666666666666667,0.213210913300692,0.246836004548734,0.289901902447436,0.291678035756511,0.347687250745435,0.391082343782172
"Subclin_sub",0.75,0.233575061731808,0.269764578728254,0.315339426951582,0.317132206210427,0.376027529340847,0.42108091805846
"Subclin_sub",0.833333333333333,0.252794690410902,0.290928691401597,0.338933057292988,0.3407167456482,0.401914607162039,0.448158840885508
"Subclin_sub",0.916666666666667,0.270934124247471,0.310752300078867,0.361035885675131,0.362570002686818,0.425963033491166,0.472600463688088
"Subclin_sub",1,0.288054072815637,0.329236383582791,0.381382749326354,0.382820011011764,0.44762293780658,0.494662452484434
"Subclin_sub",1.08333333333333,0.304211834398414,0.346860419322127,0.400138601867158,0.401585267404457,0.46709185038059,0.51457649397576
"Subclin_sub",1.16666666666667,0.319461486885451,0.363030157749266,0.417657993312106,0.418975444517233,0.485548601702334,0.53255171623894
"Subclin_sub",1.25,0.333854068150738,0.378356201471138,0.433833018600862,0.435092050782511,0.502460206102265,0.548776878356255
"Subclin_sub",1.33333333333333,0.347437747752575,0.392614222667846,0.448737741297463,0.450029045690265,0.517691913058441,0.563422363959092
"Subclin_sub",1.41666666666667,0.360257988013651,0.406044674136592,0.462543985619722,0.463873404990538,0.531831238347168,0.576641968621956
"Subclin_sub",1.5,0.372357696079438,0.418825686059141,0.475362483423545,0.476705643371739,0.544587151625527,0.588574513867416
"Subclin_sub",1.58333333333333,0.383777368128671,0.430731677374167,0.487247374030007,0.48860029999888,0.556515520970832,0.599345310793691
"Subclin_sub",1.66666666666667,0.394555224292385,0.441928595820479,0.498404633030348,0.499626383467541,0.56744318430548,0.609067469341253
"Subclin_sub",1.75,0.404727336137797,0.451773305360943,0.508704846926752,0.509847783879549,0.577758034111457,0.617843082585687
"Subclin_sub",1.83333333333333,0.414327748019118,0.461413759189567,0.518114475543662,0.519323657165936,0.586697417830886,0.627620738550009
"Subclin_sub",1.91666666666667,0.423388590922625,0.470296585166709,0.526960756670666,0.528108778240779,0.594863837034697,0.636631299007906
"Subclin_sub",2,0.431940189935575,0.4785426140114,0.535245811984891,0.536253867683697,0.601832808217547,0.644888798933172
"Subclin_sub",2.08333333333333,0.440011166168511,0.485648578152906,0.542959652455968,0.543805895301758,0.608945230785092,0.652456176740838
"Subclin_sub",2.1,0.441570091100165,0.487008852307415,0.544427422133123,0.545249019429441,0.610339613578503,0.653892001029532
"Subclin_sub",2.16666666666667,0.447628532110747,0.49253615652766,0.549979307088451,0.550808358402537,0.615686279326172,0.659391110470674
"Subclin_sub",2.25,0.454817781730976,0.499700233534978,0.556439862079311,0.557301539581367,0.621878594591523,0.665746456031601
"Subclin_sub",2.33333333333333,0.461602976243259,0.506312829026925,0.562653021594086,0.5633227472193,0.62750338903631,0.671570652286793
"Subclin_sub",2.41666666666667,0.468006824568263,0.512323921906175,0.568329814917019,0.568906536543869,0.632360816628172,0.67690808988907
"Subclin_sub",2.5,0.474050759288066,0.517780071405056,0.573599264011877,0.574084914180872,0.636726274556258,0.681799449400818
"Subclin_sub",2.58333333333333,0.479755008680849,0.522974441098416,0.578403828469506,0.578887528286383,0.640878376886538,0.686282012616502
"Subclin_sub",2.66666666666667,0.485138664114412,0.527438437988899,0.582945594137523,0.583341842891758,0.644862261179669,0.690389945328555
"Subclin_sub",2.75,0.490219743725749,0.532229159543553,0.587010293810161,0.587473299460826,0.648799613072005,0.694154556923012
"Subclin_sub",2.8,0.493130269786691,0.534635868011739,0.589371664299161,0.58980708014808,0.651011342974109,0.696260568145831
"Subclin_sub",2.83333333333333,0.495015253037083,0.53615850796054,0.590892110159115,0.59130546765646,0.652259343386725,0.697604540333118
"Subclin_sub",2.91666666666667,0.499541241822716,0.540537278252522,0.594511599923575,0.594860183963811,0.655044533505115,0.700766190520286
"Subclin_sub",3,0.503812857790901,0.544420458902382,0.59778526889958,0.598157679998826,0.657627578515433,0.703663604760637
"Subclin_sub",3.08333333333333,0.507844397495142,0.547889835051088,0.600915800180153,0.601216701807058,0.659929994911061,0.706318867058001
"Subclin_sub",3.16666666666667,0.511649353965282,0.55090290206114,0.60371860267519,0.604054619289252,0.66260484131192,0.708752215641298
"Subclin_sub",3.25,0.515240461713732,0.55395643079071,0.606305814550972,0.606687527629933,0.664672820682171,0.710982196736937
"Subclin_sub",3.33333333333333,0.518629739576506,0.556605031752506,0.608839671570429,0.609130341979096,0.666241642040896,0.713025806706191
"Subclin_sub",3.41666666666667,0.521828530904478,0.558922533498138,0.611168166124639,0.611396884533692,0.667673445295949,0.714898621463174
"Subclin_sub",3.5,0.524847541503628,0.561517104851505,0.613236264063608,0.613499965162906,0.669776942968121,0.716614915115282
"Subclin_sub",3.58333333333333,0.527696875617146,0.563593832081526,0.615201542470462,0.615451456393897,0.671092582849073,0.718187769200894
"Subclin_sub",3.66666666666667,0.530386069589219,0.565319705209193,0.616879413733677,0.617262362211728,0.672379762556274,0.719629171907044
"Subclin_sub",3.75,0.532924123673671,0.566949400747896,0.618530839796271,0.61894288184934,0.673646199097512,0.720950109157045
"Subclin_sub",3.83333333333333,0.534926554938168,0.568835685913856,0.620163053576472,0.620502469351437,0.674980797159778,0.722160648806078
"Subclin_sub",3.91666666666667,0.536583547447384,0.570468406440154,0.621715102673312,0.621949888373125,0.675981509793995,0.72327001730238
"Subclin_sub",4,0.538132897331561,0.571826017203311,0.623089135858048,0.623293262930292,0.676978410550779,0.724286669964344
"Subclin_sub",4.08333333333333,0.539581597415411,0.573013293458485,0.624385263428809,0.624540124613698,0.678021088243791,0.725218355687854
"Subclin_sub",4.16666666666667,0.540936186237018,0.574447072815919,0.625465761623874,0.625697455920671,0.67901465794909,0.726072175718225
"Subclin_sub",4.25,0.542202777461079,0.575584163140244,0.626539014223808,0.626771730442618,0.680042270468255,0.72685463760629
"Subclin_sub",4.33333333333333,0.543387087617836,0.576697695766632,0.627534352463829,0.627768950400755,0.680690999745939,0.727571705081946
"Subclin_sub",4.41666666666667,0.544494461881037,0.577838368260709,0.628460430309122,0.628694681188839,0.681220046896375,0.728228843464693
"Subclin_sub",4.5,0.54552989817715,0.578904129069337,0.629329594677579,0.629554083373052,0.681899611482771,0.728831061292516
"Subclin_sub",4.58333333333333,0.546498069836967,0.579957333506148,0.630108856783002,0.630351942470559,0.682637249796004,0.72938294865151
"Subclin_sub",4.66666666666667,0.547403346589833,0.581040183346004,0.63085127628509,0.631092696287135,0.683317394520193,0.729888711989648
"Subclin_sub",4.75,0.548249814220628,0.582055591585663,0.631526537913683,0.631780460278091,0.683943978868908,0.730352206077859
"Subclin_sub",4.8,0.548731066212703,0.582634222983998,0.631912207030064,0.632169283101344,0.684296817877876,0.730611495443307
"Subclin_sub",4.83333333333333,0.549041293107795,0.583007758580099,0.632159991479197,0.632419051242388,0.684492469346592,0.730776963552804
"Subclin_sub",4.91666666666667,0.549781355450853,0.583856074953076,0.632802615854466,0.633012009133617,0.684860365779382,0.731166221815967
"Subclin_sub",5,0.550473341382667,0.584496371265483,0.633298596082146,0.633562617270977,0.685390272412456,0.731522947692676
"Subclin_sub",5.08333333333333,0.551120374107606,0.585091945597801,0.633800796065827,0.634073921152525,0.685703313071798,0.731849860136789
"Subclin_sub",5.16666666666667,0.551725373932061,0.585647137277605,0.634283893652459,0.63454874573112,0.686008652993474,0.732149450852755
"Subclin_sub",5.2,0.551956222380505,0.585858526521348,0.634497719714554,0.634729054859413,0.686134138439031,0.732262155125463
"Subclin_sub",5.25,0.552291071401277,0.586164684411305,0.634702117328518,0.634989711445539,0.68631464608488,0.732424003227872
"Subclin_sub",5.33333333333333,0.552820019688395,0.586647139461523,0.635129388535614,0.63539924920207,0.686596019254648,0.732675609832057
"Subclin_sub",5.41666666666667,0.553314606107649,0.587096881824282,0.635513639603213,0.635779614169287,0.686892851564579,0.732906188351619
"Subclin_sub",5.5,0.553777062882273,0.5875161295564,0.635874970052731,0.636132898564344,0.687092669985257,0.733117496196114
"Subclin_sub",5.58333333333333,0.554209477261373,0.5879069503602,0.636191803178299,0.636461043558292,0.68731259594985,0.733311143947551
"Subclin_sub",5.66666666666667,0.554613800896583,0.588360614107049,0.636442214003922,0.636765850211552,0.687627111924554,0.733488607575941
"Subclin_sub",5.75,0.554991858621457,0.588897862156019,0.63671861480833,0.637048989624132,0.687776257565513,0.733651239653889
"Subclin_sub",5.83333333333333,0.555345356731111,0.589403595714253,0.636974949887524,0.637312012423906,0.687969860841888,0.733800279722644
"Subclin_sub",5.91666666666667,0.555675890676536,0.589693166631709,0.637213068113085,0.63755635750563,0.688320125477881,0.733936863730524
"Subclin_sub",6,0.55598495226083,0.589928224242159,0.637438092339682,0.637783360133283,0.688517296637443,0.734062032685345
"Subclin_sub",6.08333333333333,0.556273936400342,0.590146752112912,0.637665563122045,0.637994259486174,0.688620145589851,0.7341767406211
"Subclin_sub",6.16666666666667,0.556544147391125,0.590349912838604,0.637859706640616,0.638190205592207,0.688714329557395,0.734281861833885
"Subclin_sub",6.25,0.556796804776237,0.590538787210247,0.638073245415603,0.638372265764958,0.68880057855267,0.734378197524903
"Subclin_sub",6.33333333333333,0.557033048879058,0.590715657346815,0.638245948156349,0.638541430622572,0.688879561090487,0.734466481940832
"Subclin_sub",6.41666666666667,0.557253945945425,0.59088796084209,0.638377985002603,0.638698619632862,0.688951889364536,0.734547387964706
"Subclin_sub",6.5,0.557460492952903,0.591096712972947,0.638537357262809,0.638844686255781,0.689018123989488,0.734621532241216
"Subclin_sub",6.58333333333333,0.55765362212928,0.591291755680575,0.638696648770693,0.63898042273414,0.689078778364022,0.734689479895797
"Subclin_sub",6.66666666666667,0.557834205140466,0.591473811191557,0.638839375169075,0.639106564496418,0.689134322630723,0.734751748820859
"Subclin_sub",6.75,0.558003057011627,0.5916424411034,0.638971070055649,0.639223794245544,0.689185187308876,0.734808813610789
"Subclin_sub",6.83333333333333,0.558160939825123,0.591802033340577,0.639070011733007,0.639332745783043,0.689231766649921,0.734861109199224
"Subclin_sub",6.91666666666667,0.558308566157017,0.591951484961737,0.639154146097076,0.639434007533105,0.689274421690355,0.734909034170827
"Subclin_sub",7,0.558446602291127,0.592090850154561,0.639225268089244,0.639528125811609,0.689313483048345,0.73495295379728
"Subclin_sub",7.08333333333333,0.558575671238756,0.592220604678959,0.639303757303081,0.639615607872352,0.689349253496794,0.734993202832647
"Subclin_sub",7.16666666666667,0.558696355537476,0.592341837812891,0.639368446663531,0.639696924707343,0.689382010298655,0.735030088052343
"Subclin_sub",7.25,0.55880919987164,0.59245510917897,0.639426881488418,0.639772513648031,0.689412007349349,0.735063890584046
"Subclin_sub",7.33333333333333,0.558914713543726,0.592560941649951,0.639488953677411,0.639842780798809,0.689439477155615,0.735094868062245
"Subclin_sub",7.41666666666667,0.559013372770971,0.592659823760251,0.63956621040269,0.639908103280142,0.689464632635935,0.735123256589987
"Subclin_sub",7.5,0.559105622833331,0.59275221195965,0.639639555227746,0.639968831309894,0.689487668769817,0.735149272537252
"Subclin_sub",7.58333333333333,0.559191880091579,0.592838532729119,0.639720872145098,0.640025290143301,0.68950876411524,0.735173114196806
"Subclin_sub",7.66666666666667,0.559272533857744,0.592919184540335,0.639781946242215,0.640077781856786,0.689528082185887,0.735194963288158
"Subclin_sub",7.75,0.559347948146406,0.592994539689021,0.639830409026506,0.640126587005374,0.68954577271462,0.73521498633829
